agent,alternatives,comment,dataset,val
AJKB6GCZQNDUI,"('Brown', 'UC Berkely', 'Duke')",17.0,169.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
AJKB6GCZQNDUI,"('Brown', 'UC Berkely', 'Duke')",18.0,169.0,"{'0-1': '0<1', '0-2': '0NA2', '1-2': '1>2'}"
AJKB6GCZQNDUI,"('Brown', 'UC Berkely', 'Duke')",20.0,169.0,"{'0-1': '0<1', '0-2': '0NA2', '1-2': '1>2'}"
AJKB6GCZQNDUI,"('Brown', 'UC Berkely', 'Duke')",21.0,169.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
AJKB6GCZQNDUI,"('Brown', 'UC Berkely', 'Duke')",22.0,169.0,"{'0-1': '0<1', '0-2': '0<2', '1-2': '1=2'}"
AJKB6GCZQNDUI,"('Brown', 'UC Berkely', 'Duke')",24.0,169.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
AJKB6GCZQNDUI,"('Brown', 'UC Berkely', 'Duke')",25.0,169.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
AJKB6GCZQNDUI,"('Brown', 'UC Berkely', 'Duke')",27.0,169.0,"{'0-1': '0NA1', '0-2': '0<2', '1-2': '1<2'}"
AJKB6GCZQNDUI,"('BC', 'Georgetown')",51.0,185.0,{'0-1': '0NA1'}
AJKB6GCZQNDUI,"('BC', 'Georgetown')",53.0,185.0,{'0-1': '0NA1'}
AJKB6GCZQNDUI,"('BC', 'Georgetown')",54.0,185.0,{'0-1': '0NA1'}
AJKB6GCZQNDUI,"('BC', 'Georgetown')",56.0,185.0,{'0-1': '0NA1'}
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",68.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",69.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",70.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",71.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",72.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",73.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",74.0,166.0,"{'0-1': '0NA1', '0-2': '0>2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",75.0,166.0,"{'0-1': '0NA1', '0-2': '0>2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",76.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Stanford', 'UIUC', 'USC')",77.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",16.0,168.0,{'0-1': '0>1'}
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",17.0,168.0,{'0-1': '0=1'}
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",19.0,168.0,{'0-1': '0NA1'}
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",20.0,168.0,{'0-1': '0NA1'}
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",21.0,168.0,{'0-1': '0>1'}
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",24.0,168.0,{'0-1': '0>1'}
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",25.0,168.0,{'0-1': '0NA1'}
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",26.0,168.0,{'0-1': '0NA1'}
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",28.0,168.0,{'0-1': '0NA1'}
A1RTSWQLSN8FKX,"('Wash U', 'Bowdoin')",29.0,168.0,{'0-1': '0>1'}
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",78.0,166.0,"{'0-1': '0NA1', '0-2': '0<2', '1-2': '1=2'}"
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",79.0,166.0,"{'0-1': '0>1', '0-2': '0>2', '1-2': '1=2'}"
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",80.0,166.0,"{'0-1': '0>1', '0-2': '0>2', '1-2': '1NA2'}"
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",81.0,166.0,"{'0-1': '0>1', '0-2': '0>2', '1-2': '1NA2'}"
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",82.0,166.0,"{'0-1': '0NA1', '0-2': '0>2', '1-2': '1NA2'}"
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",83.0,166.0,"{'0-1': '0NA1', '0-2': '0<2', '1-2': '1NA2'}"
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",84.0,166.0,"{'0-1': '0NA1', '0-2': '0<2', '1-2': '1NA2'}"
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",85.0,166.0,"{'0-1': '0NA1', '0-2': '0>2', '1-2': '1NA2'}"
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",86.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A3NLSGHK6RFXA8,"('Stanford', 'UIUC', 'USC')",87.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",30.0,168.0,{'0-1': '0<1'}
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",31.0,168.0,{'0-1': '0>1'}
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",32.0,168.0,{'0-1': '0<1'}
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",33.0,168.0,{'0-1': '0NA1'}
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",34.0,168.0,{'0-1': '0NA1'}
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",37.0,168.0,{'0-1': '0=1'}
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",39.0,168.0,{'0-1': '0>1'}
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",40.0,168.0,{'0-1': '0>1'}
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",41.0,168.0,{'0-1': '0NA1'}
A3NLSGHK6RFXA8,"('Wash U', 'Bowdoin')",42.0,168.0,{'0-1': '0<1'}
A1Q3FR553QG5G,"('BU', 'BC')",22.0,165.0,{'0-1': '0<1'}
A1Q3FR553QG5G,"('BU', 'BC')",23.0,165.0,{'0-1': '0<1'}
A1Q3FR553QG5G,"('BU', 'BC')",24.0,165.0,{'0-1': '0>1'}
A1Q3FR553QG5G,"('BU', 'BC')",25.0,165.0,{'0-1': '0=1'}
A1Q3FR553QG5G,"('BU', 'BC')",26.0,165.0,{'0-1': '0>1'}
A1Q3FR553QG5G,"('BU', 'BC')",27.0,165.0,{'0-1': '0<1'}
A1Q3FR553QG5G,"('BU', 'BC')",28.0,165.0,{'0-1': '0<1'}
A1Q3FR553QG5G,"('BU', 'BC')",29.0,165.0,{'0-1': '0<1'}
A1Q3FR553QG5G,"('BU', 'BC')",30.0,165.0,{'0-1': '0<1'}
A1Q3FR553QG5G,"('BU', 'BC')",31.0,165.0,{'0-1': '0<1'}
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",1.0,166.0,"{'0-1': '0>1', '0-2': '0>2', '1-2': '1=2'}"
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",2.0,166.0,"{'0-1': '0>1', '0-2': '0<2', '1-2': '1<2'}"
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",3.0,166.0,"{'0-1': '0>1', '0-2': '0<2', '1-2': '1<2'}"
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",4.0,166.0,"{'0-1': '0>1', '0-2': '0>2', '1-2': '1=2'}"
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",8.0,166.0,"{'0-1': '0>1', '0-2': '0<2', '1-2': '1<2'}"
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",9.0,166.0,"{'0-1': '0>1', '0-2': '0>2', '1-2': '1<2'}"
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",11.0,166.0,"{'0-1': '0>1', '0-2': '0<2', '1-2': '1=2'}"
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",12.0,166.0,"{'0-1': '0>1', '0-2': '0>2', '1-2': '1=2'}"
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",13.0,166.0,"{'0-1': '0>1', '0-2': '0<2', '1-2': '1=2'}"
A1Q3FR553QG5G,"('Stanford', 'UIUC', 'USC')",14.0,166.0,"{'0-1': '0>1', '0-2': '0<2', '1-2': '1<2'}"
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",45.0,164.0,{'0-1': '0NA1'}
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",46.0,164.0,{'0-1': '0NA1'}
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",47.0,164.0,{'0-1': '0>1'}
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",48.0,164.0,{'0-1': '0NA1'}
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",49.0,164.0,{'0-1': '0=1'}
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",50.0,164.0,{'0-1': '0>1'}
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",51.0,164.0,{'0-1': '0NA1'}
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",52.0,164.0,{'0-1': '0NA1'}
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",53.0,164.0,{'0-1': '0<1'}
A1B58LQOBZ3ZCB,"('Duke', 'Brown')",54.0,164.0,{'0-1': '0<1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",1.0,165.0,{'0-1': '0<1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",2.0,165.0,{'0-1': '0=1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",3.0,165.0,{'0-1': '0<1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",4.0,165.0,{'0-1': '0NA1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",5.0,165.0,{'0-1': '0=1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",6.0,165.0,{'0-1': '0>1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",7.0,165.0,{'0-1': '0>1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",8.0,165.0,{'0-1': '0<1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",9.0,165.0,{'0-1': '0NA1'}
A1B58LQOBZ3ZCB,"('BU', 'BC')",10.0,165.0,{'0-1': '0=1'}
AD15OW944ZV20,"('Amherst', 'Dartmouth')",46.0,170.0,{'0-1': '0>1'}
AD15OW944ZV20,"('Amherst', 'Dartmouth')",47.0,170.0,{'0-1': '0=1'}
AD15OW944ZV20,"('Amherst', 'Dartmouth')",48.0,170.0,{'0-1': '0NA1'}
AD15OW944ZV20,"('Amherst', 'Dartmouth')",50.0,170.0,{'0-1': '0NA1'}
AD15OW944ZV20,"('Amherst', 'Dartmouth')",52.0,170.0,{'0-1': '0NA1'}
AD15OW944ZV20,"('Amherst', 'Dartmouth')",53.0,170.0,{'0-1': '0NA1'}
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",23.0,171.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",24.0,171.0,"{'0-1': '0=1', '0-2': '0<2', '1-2': '1<2'}"
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",25.0,171.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",28.0,171.0,"{'0-1': '0NA1', '0-2': '0>2', '1-2': '1>2'}"
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",29.0,171.0,"{'0-1': '0NA1', '0-2': '0>2', '1-2': '1NA2'}"
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",30.0,171.0,"{'0-1': '0<1', '0-2': '0NA2', '1-2': '1>2'}"
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",31.0,171.0,"{'0-1': '0=1', '0-2': '0=2', '1-2': '1=2'}"
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",32.0,171.0,"{'0-1': '0<1', '0-2': '0NA2', '1-2': '1>2'}"
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",39.0,171.0,"{'0-1': '0=1', '0-2': '0>2', '1-2': '1>2'}"
AD15OW944ZV20,"('Hamilton', 'Wesleyan', 'GeorgiaTech')",40.0,171.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
AD15OW944ZV20,"('Duke', 'UC Berkely')",52.0,186.0,{'0-1': '0=1'}
AD15OW944ZV20,"('Duke', 'UC Berkely')",53.0,186.0,{'0-1': '0=1'}
AD15OW944ZV20,"('Duke', 'UC Berkely')",54.0,186.0,{'0-1': '0=1'}
AD15OW944ZV20,"('Duke', 'UC Berkely')",55.0,186.0,{'0-1': '0=1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",22.0,165.0,{'0-1': '0>1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",23.0,165.0,{'0-1': '0<1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",24.0,165.0,{'0-1': '0>1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",25.0,165.0,{'0-1': '0<1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",26.0,165.0,{'0-1': '0<1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",27.0,165.0,{'0-1': '0<1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",28.0,165.0,{'0-1': '0<1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",29.0,165.0,{'0-1': '0<1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",30.0,165.0,{'0-1': '0>1'}
A2DP3VTWJJ5P0W,"('BU', 'BC')",31.0,165.0,{'0-1': '0>1'}
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",1.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",2.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",3.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",4.0,166.0,"{'0-1': '0<1', '0-2': '0<2', '1-2': '1NA2'}"
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",8.0,166.0,"{'0-1': '0NA1', '0-2': '0=2', '1-2': '1NA2'}"
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",9.0,166.0,"{'0-1': '0>1', '0-2': '0>2', '1-2': '1<2'}"
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",11.0,166.0,"{'0-1': '0NA1', '0-2': '0<2', '1-2': '1<2'}"
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",12.0,166.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",13.0,166.0,"{'0-1': '0NA1', '0-2': '0<2', '1-2': '1<2'}"
A2DP3VTWJJ5P0W,"('Stanford', 'UIUC', 'USC')",14.0,166.0,"{'0-1': '0NA1', '0-2': '0<2', '1-2': '1<2'}"
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",42.0,163.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",43.0,163.0,{'0-1': '0>1'}
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",44.0,163.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",45.0,163.0,{'0-1': '0<1'}
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",47.0,163.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",49.0,163.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",50.0,163.0,{'0-1': '0>1'}
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",52.0,163.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",54.0,163.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Pomona', 'JHU')",55.0,163.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",12.0,164.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",13.0,164.0,{'0-1': '0>1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",14.0,164.0,{'0-1': '0<1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",15.0,164.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",16.0,164.0,{'0-1': '0<1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",17.0,164.0,{'0-1': '0<1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",18.0,164.0,{'0-1': '0<1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",19.0,164.0,{'0-1': '0NA1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",20.0,164.0,{'0-1': '0<1'}
A3UQ9R1VDVVQKR,"('Duke', 'Brown')",21.0,164.0,{'0-1': '0>1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",42.0,163.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",43.0,163.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",44.0,163.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",45.0,163.0,{'0-1': '0<1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",47.0,163.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",49.0,163.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",50.0,163.0,{'0-1': '0=1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",52.0,163.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",54.0,163.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Pomona', 'JHU')",55.0,163.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",12.0,164.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",13.0,164.0,{'0-1': '0<1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",14.0,164.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",15.0,164.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",16.0,164.0,{'0-1': '0<1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",17.0,164.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",18.0,164.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",19.0,164.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",20.0,164.0,{'0-1': '0NA1'}
A34F9DHCLUO5I3,"('Duke', 'Brown')",21.0,164.0,{'0-1': '0>1'}
A2IJEKMVEHQ90W,"('UPenn', 'NYU')",43.0,162.0,{'0-1': '0>1'}
A2IJEKMVEHQ90W,"('UPenn', 'NYU')",44.0,162.0,{'0-1': '0>1'}
A2IJEKMVEHQ90W,"('UPenn', 'NYU')",45.0,162.0,{'0-1': '0<1'}
A2IJEKMVEHQ90W,"('UPenn', 'NYU')",46.0,162.0,{'0-1': '0<1'}
A2IJEKMVEHQ90W,"('UPenn', 'NYU')",47.0,162.0,{'0-1': '0=1'}
A2IJEKMVEHQ90W,"('UPenn', 'NYU')",48.0,162.0,{'0-1': '0>1'}
A2IJEKMVEHQ90W,"('UPenn', 'NYU')",49.0,162.0,{'0-1': '0NA1'}
A2IJEKMVEHQ90W,"('UPenn', 'NYU')",50.0,162.0,{'0-1': '0>1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",15.0,163.0,{'0-1': '0<1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",16.0,163.0,{'0-1': '0NA1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",17.0,163.0,{'0-1': '0<1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",18.0,163.0,{'0-1': '0>1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",19.0,163.0,{'0-1': '0NA1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",21.0,163.0,{'0-1': '0=1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",22.0,163.0,{'0-1': '0>1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",24.0,163.0,{'0-1': '0>1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",25.0,163.0,{'0-1': '0NA1'}
A2IJEKMVEHQ90W,"('Pomona', 'JHU')",26.0,163.0,{'0-1': '0>1'}
A2IJEKMVEHQ90W,"('Bates', 'Bowdoin', 'Middlebury')",42.0,195.0,"{'0-1': '0=1', '0-2': '0>2', '1-2': '1<2'}"
A2IJEKMVEHQ90W,"('Bates', 'Bowdoin', 'Middlebury')",43.0,195.0,"{'0-1': '0=1', '0-2': '0>2', '1-2': '1NA2'}"
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",57.0,163.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",59.0,163.0,{'0-1': '0=1'}
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",60.0,163.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",63.0,163.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",64.0,163.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",66.0,163.0,{'0-1': '0>1'}
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",67.0,163.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",68.0,163.0,{'0-1': '0>1'}
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",69.0,163.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Pomona', 'JHU')",70.0,163.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",22.0,164.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",23.0,164.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",24.0,164.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",25.0,164.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",27.0,164.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",28.0,164.0,{'0-1': '0=1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",29.0,164.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",30.0,164.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",31.0,164.0,{'0-1': '0NA1'}
A1GKD3NG1NNHRP,"('Duke', 'Brown')",32.0,164.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('UPenn', 'NYU')",43.0,162.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('UPenn', 'NYU')",44.0,162.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('UPenn', 'NYU')",45.0,162.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('UPenn', 'NYU')",46.0,162.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('UPenn', 'NYU')",47.0,162.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('UPenn', 'NYU')",48.0,162.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('UPenn', 'NYU')",49.0,162.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('UPenn', 'NYU')",50.0,162.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",15.0,163.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",16.0,163.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",17.0,163.0,{'0-1': '0>1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",18.0,163.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",19.0,163.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",21.0,163.0,{'0-1': '0<1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",22.0,163.0,{'0-1': '0=1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",24.0,163.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",25.0,163.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('Pomona', 'JHU')",26.0,163.0,{'0-1': '0NA1'}
AU849EHZNGV2Z,"('Bates', 'Bowdoin', 'Middlebury')",42.0,195.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
AU849EHZNGV2Z,"('Bates', 'Bowdoin', 'Middlebury')",43.0,195.0,"{'0-1': '0NA1', '0-2': '0NA2', '1-2': '1NA2'}"
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",28.0,163.0,{'0-1': '0<1'}
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",29.0,163.0,{'0-1': '0NA1'}
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",30.0,163.0,{'0-1': '0=1'}
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",32.0,163.0,{'0-1': '0<1'}
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",33.0,163.0,{'0-1': '0>1'}
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",34.0,163.0,{'0-1': '0NA1'}
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",36.0,163.0,{'0-1': '0NA1'}
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",37.0,163.0,{'0-1': '0<1'}
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",38.0,163.0,{'0-1': '0>1'}
A10QG1Z8ODPJQ2,"('Pomona', 'JHU')",39.0,163.0,{'0-1': '0>1'}
