Dataset,Comment,Alternative1,Alternative2,Label
167,27,Boston College,University of North Carolina,3
167,27,Boston College,University of Southern California,1
167,27,University of North Carolina,University of Southern California,1
167,28,Boston College,University of North Carolina,1
167,28,Boston College,University of Southern California,0
167,28,University of North Carolina,University of Southern California,0
167,29,Boston College,University of North Carolina,0
167,29,Boston College,University of Southern California,0
167,29,University of North Carolina,University of Southern California,0
167,32,Boston College,University of North Carolina,2
167,32,Boston College,University of Southern California,0
167,32,University of North Carolina,University of Southern California,1
165,32,Boston University,Boston College,3
165,33,Boston University,Boston College,1
165,34,Boston University,Boston College,0
165,35,Boston University,Boston College,1
165,36,Boston University,Boston College,1
165,37,Boston University,Boston College,1
165,38,Boston University,Boston College,3
165,39,Boston University,Boston College,0
165,40,Boston University,Boston College,3
165,41,Boston University,Boston College,0
166,15,Stanford University,University of Illinois at Urbana-Champaign,0
166,15,Stanford University,University of Southern California,1
166,15,University of Illinois at Urbana-Champaign,University of Southern California,0
166,16,Stanford University,University of Illinois at Urbana-Champaign,0
166,16,Stanford University,University of Southern California,0
166,16,University of Illinois at Urbana-Champaign,University of Southern California,2
166,17,Stanford University,University of Illinois at Urbana-Champaign,0
166,17,Stanford University,University of Southern California,2
166,17,University of Illinois at Urbana-Champaign,University of Southern California,2
166,18,Stanford University,University of Illinois at Urbana-Champaign,1
166,18,Stanford University,University of Southern California,1
166,18,University of Illinois at Urbana-Champaign,University of Southern California,0
166,21,Stanford University,University of Illinois at Urbana-Champaign,0
166,21,Stanford University,University of Southern California,3
166,21,University of Illinois at Urbana-Champaign,University of Southern California,0
166,23,Stanford University,University of Illinois at Urbana-Champaign,0
166,23,Stanford University,University of Southern California,2
166,23,University of Illinois at Urbana-Champaign,University of Southern California,2
166,24,Stanford University,University of Illinois at Urbana-Champaign,0
166,24,Stanford University,University of Southern California,0
166,24,University of Illinois at Urbana-Champaign,University of Southern California,0
166,25,Stanford University,University of Illinois at Urbana-Champaign,0
166,25,Stanford University,University of Southern California,2
166,25,University of Illinois at Urbana-Champaign,University of Southern California,2
166,26,Stanford University,University of Illinois at Urbana-Champaign,1
166,26,Stanford University,University of Southern California,1
166,26,University of Illinois at Urbana-Champaign,University of Southern California,0
166,27,Stanford University,University of Illinois at Urbana-Champaign,0
166,27,Stanford University,University of Southern California,2
166,27,University of Illinois at Urbana-Champaign,University of Southern California,0
166,28,Stanford University,University of Illinois at Urbana-Champaign,0
166,28,Stanford University,University of Southern California,2
166,28,University of Illinois at Urbana-Champaign,University of Southern California,0
166,29,Stanford University,University of Illinois at Urbana-Champaign,0
166,29,Stanford University,University of Southern California,2
166,29,University of Illinois at Urbana-Champaign,University of Southern California,0
166,30,Stanford University,University of Illinois at Urbana-Champaign,0
166,30,Stanford University,University of Southern California,2
166,30,University of Illinois at Urbana-Champaign,University of Southern California,0
166,31,Stanford University,University of Illinois at Urbana-Champaign,0
166,31,Stanford University,University of Southern California,0
166,31,University of Illinois at Urbana-Champaign,University of Southern California,0
166,32,Stanford University,University of Illinois at Urbana-Champaign,0
166,32,Stanford University,University of Southern California,0
166,32,University of Illinois at Urbana-Champaign,University of Southern California,0
166,33,Stanford University,University of Illinois at Urbana-Champaign,0
166,33,Stanford University,University of Southern California,0
166,33,University of Illinois at Urbana-Champaign,University of Southern California,0
166,34,Stanford University,University of Illinois at Urbana-Champaign,0
166,34,Stanford University,University of Southern California,0
166,34,University of Illinois at Urbana-Champaign,University of Southern California,0
166,35,Stanford University,University of Illinois at Urbana-Champaign,0
166,35,Stanford University,University of Southern California,0
166,35,University of Illinois at Urbana-Champaign,University of Southern California,0
166,36,Stanford University,University of Illinois at Urbana-Champaign,1
166,36,Stanford University,University of Southern California,1
166,36,University of Illinois at Urbana-Champaign,University of Southern California,0
166,37,Stanford University,University of Illinois at Urbana-Champaign,0
166,37,Stanford University,University of Southern California,0
166,37,University of Illinois at Urbana-Champaign,University of Southern California,0
167,1,Boston College,University of North Carolina,1
167,1,Boston College,University of Southern California,3
167,1,University of North Carolina,University of Southern California,2
167,2,Boston College,University of North Carolina,0
167,2,Boston College,University of Southern California,0
167,2,University of North Carolina,University of Southern California,0
167,4,Boston College,University of North Carolina,1
167,4,Boston College,University of Southern California,3
167,4,University of North Carolina,University of Southern California,2
167,6,Boston College,University of North Carolina,1
167,6,Boston College,University of Southern California,0
167,6,University of North Carolina,University of Southern California,0
167,8,Boston College,University of North Carolina,1
167,8,Boston College,University of Southern California,1
167,8,University of North Carolina,University of Southern California,1
167,10,Boston College,University of North Carolina,0
167,10,Boston College,University of Southern California,0
167,10,University of North Carolina,University of Southern California,0
167,12,Boston College,University of North Carolina,3
167,12,Boston College,University of Southern California,0
167,12,University of North Carolina,University of Southern California,0
167,14,Boston College,University of North Carolina,0
167,14,Boston College,University of Southern California,0
167,14,University of North Carolina,University of Southern California,0
167,15,Boston College,University of North Carolina,1
167,15,Boston College,University of Southern California,1
167,15,University of North Carolina,University of Southern California,0
167,16,Boston College,University of North Carolina,1
167,16,Boston College,University of Southern California,3
167,16,University of North Carolina,University of Southern California,2
164,45,Duke University,Brown University,0
164,46,Duke University,Brown University,0
164,47,Duke University,Brown University,0
164,48,Duke University,Brown University,0
164,49,Duke University,Brown University,3
164,50,Duke University,Brown University,1
164,51,Duke University,Brown University,0
164,52,Duke University,Brown University,0
164,53,Duke University,Brown University,0
164,54,Duke University,Brown University,0
165,1,Boston University,Boston College,2
165,2,Boston University,Boston College,3
165,3,Boston University,Boston College,2
165,4,Boston University,Boston College,0
165,5,Boston University,Boston College,3
165,6,Boston University,Boston College,1
165,7,Boston University,Boston College,1
165,8,Boston University,Boston College,2
165,9,Boston University,Boston College,3
165,10,Boston University,Boston College,3
165,22,Boston University,Boston College,2
165,23,Boston University,Boston College,2
165,24,Boston University,Boston College,1
165,25,Boston University,Boston College,3
165,26,Boston University,Boston College,2
165,27,Boston University,Boston College,2
165,28,Boston University,Boston College,2
165,29,Boston University,Boston College,2
165,30,Boston University,Boston College,1
165,31,Boston University,Boston College,1
166,1,Stanford University,University of Illinois at Urbana-Champaign,0
166,1,Stanford University,University of Southern California,0
166,1,University of Illinois at Urbana-Champaign,University of Southern California,3
166,2,Stanford University,University of Illinois at Urbana-Champaign,0
166,2,Stanford University,University of Southern California,2
166,2,University of Illinois at Urbana-Champaign,University of Southern California,2
166,3,Stanford University,University of Illinois at Urbana-Champaign,0
166,3,Stanford University,University of Southern California,0
166,3,University of Illinois at Urbana-Champaign,University of Southern California,0
166,4,Stanford University,University of Illinois at Urbana-Champaign,3
166,4,Stanford University,University of Southern California,3
166,4,University of Illinois at Urbana-Champaign,University of Southern California,3
166,8,Stanford University,University of Illinois at Urbana-Champaign,0
166,8,Stanford University,University of Southern California,3
166,8,University of Illinois at Urbana-Champaign,University of Southern California,0
166,9,Stanford University,University of Illinois at Urbana-Champaign,1
166,9,Stanford University,University of Southern California,1
166,9,University of Illinois at Urbana-Champaign,University of Southern California,2
166,11,Stanford University,University of Illinois at Urbana-Champaign,0
166,11,Stanford University,University of Southern California,2
166,11,University of Illinois at Urbana-Champaign,University of Southern California,2
166,12,Stanford University,University of Illinois at Urbana-Champaign,0
166,12,Stanford University,University of Southern California,0
166,12,University of Illinois at Urbana-Champaign,University of Southern California,0
166,13,Stanford University,University of Illinois at Urbana-Champaign,0
166,13,Stanford University,University of Southern California,2
166,13,University of Illinois at Urbana-Champaign,University of Southern California,2
166,14,Stanford University,University of Illinois at Urbana-Champaign,0
166,14,Stanford University,University of Southern California,2
166,14,University of Illinois at Urbana-Champaign,University of Southern California,2
163,71,Pomona College,Johns Hopkins University,1
163,73,Pomona College,Johns Hopkins University,1
163,75,Pomona College,Johns Hopkins University,2
163,76,Pomona College,Johns Hopkins University,1
163,77,Pomona College,Johns Hopkins University,0
163,78,Pomona College,Johns Hopkins University,2
163,81,Pomona College,Johns Hopkins University,2
164,33,Duke University,Brown University,0
164,34,Duke University,Brown University,2
164,35,Duke University,Brown University,0
164,36,Duke University,Brown University,3
164,38,Duke University,Brown University,3
164,40,Duke University,Brown University,3
164,41,Duke University,Brown University,0
164,42,Duke University,Brown University,2
164,43,Duke University,Brown University,2
164,44,Duke University,Brown University,0
191,101,Stanford University,Princeton University,0
191,102,Stanford University,Princeton University,0
191,103,Stanford University,Princeton University,3
163,57,Pomona College,Johns Hopkins University,0
163,59,Pomona College,Johns Hopkins University,3
163,60,Pomona College,Johns Hopkins University,1
163,63,Pomona College,Johns Hopkins University,3
163,64,Pomona College,Johns Hopkins University,0
163,66,Pomona College,Johns Hopkins University,1
163,67,Pomona College,Johns Hopkins University,0
163,68,Pomona College,Johns Hopkins University,1
163,69,Pomona College,Johns Hopkins University,0
163,70,Pomona College,Johns Hopkins University,0
164,22,Duke University,Brown University,0
164,23,Duke University,Brown University,0
164,24,Duke University,Brown University,0
164,25,Duke University,Brown University,0
164,27,Duke University,Brown University,0
164,28,Duke University,Brown University,2
164,29,Duke University,Brown University,0
164,30,Duke University,Brown University,1
164,31,Duke University,Brown University,3
164,32,Duke University,Brown University,0
163,42,Pomona College,Johns Hopkins University,0
163,43,Pomona College,Johns Hopkins University,1
163,44,Pomona College,Johns Hopkins University,0
163,45,Pomona College,Johns Hopkins University,2
163,47,Pomona College,Johns Hopkins University,0
163,49,Pomona College,Johns Hopkins University,0
163,50,Pomona College,Johns Hopkins University,1
163,52,Pomona College,Johns Hopkins University,0
163,54,Pomona College,Johns Hopkins University,0
163,55,Pomona College,Johns Hopkins University,0
164,12,Duke University,Brown University,0
164,13,Duke University,Brown University,2
164,14,Duke University,Brown University,2
164,15,Duke University,Brown University,0
164,16,Duke University,Brown University,2
164,17,Duke University,Brown University,2
164,18,Duke University,Brown University,2
164,19,Duke University,Brown University,0
164,20,Duke University,Brown University,2
164,21,Duke University,Brown University,1
163,28,Pomona College,Johns Hopkins University,2
163,29,Pomona College,Johns Hopkins University,0
163,30,Pomona College,Johns Hopkins University,3
163,32,Pomona College,Johns Hopkins University,2
163,33,Pomona College,Johns Hopkins University,1
163,34,Pomona College,Johns Hopkins University,0
163,36,Pomona College,Johns Hopkins University,0
163,37,Pomona College,Johns Hopkins University,2
163,38,Pomona College,Johns Hopkins University,0
163,39,Pomona College,Johns Hopkins University,0
164,1,Duke University,Brown University,0
164,2,Duke University,Brown University,2
164,3,Duke University,Brown University,1
164,4,Duke University,Brown University,1
164,5,Duke University,Brown University,0
164,6,Duke University,Brown University,0
164,7,Duke University,Brown University,2
164,8,Duke University,Brown University,1
164,10,Duke University,Brown University,2
164,11,Duke University,Brown University,1
162,43,University of Pennsylvania,New York University,1
162,44,University of Pennsylvania,New York University,0
162,45,University of Pennsylvania,New York University,2
162,46,University of Pennsylvania,New York University,2
162,47,University of Pennsylvania,New York University,1
162,48,University of Pennsylvania,New York University,1
162,49,University of Pennsylvania,New York University,0
162,50,University of Pennsylvania,New York University,1
163,15,Pomona College,Johns Hopkins University,0
163,16,Pomona College,Johns Hopkins University,0
163,17,Pomona College,Johns Hopkins University,1
163,18,Pomona College,Johns Hopkins University,1
163,19,Pomona College,Johns Hopkins University,0
163,21,Pomona College,Johns Hopkins University,2
163,22,Pomona College,Johns Hopkins University,1
163,24,Pomona College,Johns Hopkins University,1
163,25,Pomona College,Johns Hopkins University,0
163,26,Pomona College,Johns Hopkins University,1
195,42,Bates College,Bowdoin College,0
195,42,Bates College,Middlebury College,0
195,42,Bowdoin College,Middlebury College,0
195,43,Bates College,Bowdoin College,0
195,43,Bates College,Middlebury College,0
195,43,Bowdoin College,Middlebury College,0
162,33,University of Pennsylvania,New York University,1
162,34,University of Pennsylvania,New York University,0
162,35,University of Pennsylvania,New York University,0
162,36,University of Pennsylvania,New York University,1
162,37,University of Pennsylvania,New York University,0
162,38,University of Pennsylvania,New York University,0
162,39,University of Pennsylvania,New York University,0
162,40,University of Pennsylvania,New York University,0
162,41,University of Pennsylvania,New York University,0
162,42,University of Pennsylvania,New York University,2
163,1,Pomona College,Johns Hopkins University,0
163,2,Pomona College,Johns Hopkins University,3
163,4,Pomona College,Johns Hopkins University,3
163,5,Pomona College,Johns Hopkins University,0
163,7,Pomona College,Johns Hopkins University,0
163,8,Pomona College,Johns Hopkins University,3
163,9,Pomona College,Johns Hopkins University,1
163,11,Pomona College,Johns Hopkins University,0
163,12,Pomona College,Johns Hopkins University,1
163,13,Pomona College,Johns Hopkins University,1
161,39,"University of California, Berkeley",Carnegie Mellon University,3
161,39,"University of California, Berkeley",University of Maryland,0
161,39,Carnegie Mellon University,University of Maryland,0
161,40,"University of California, Berkeley",Carnegie Mellon University,0
161,40,"University of California, Berkeley",University of Maryland,0
161,40,Carnegie Mellon University,University of Maryland,0
161,41,"University of California, Berkeley",Carnegie Mellon University,0
161,41,"University of California, Berkeley",University of Maryland,0
161,41,Carnegie Mellon University,University of Maryland,2
161,43,"University of California, Berkeley",Carnegie Mellon University,0
161,43,"University of California, Berkeley",University of Maryland,0
161,43,Carnegie Mellon University,University of Maryland,0
161,45,"University of California, Berkeley",Carnegie Mellon University,0
161,45,"University of California, Berkeley",University of Maryland,0
161,45,Carnegie Mellon University,University of Maryland,0
161,46,"University of California, Berkeley",Carnegie Mellon University,0
161,46,"University of California, Berkeley",University of Maryland,0
161,46,Carnegie Mellon University,University of Maryland,2
161,47,"University of California, Berkeley",Carnegie Mellon University,2
161,47,"University of California, Berkeley",University of Maryland,2
161,47,Carnegie Mellon University,University of Maryland,2
161,48,"University of California, Berkeley",Carnegie Mellon University,0
161,48,"University of California, Berkeley",University of Maryland,0
161,48,Carnegie Mellon University,University of Maryland,0
161,49,"University of California, Berkeley",Carnegie Mellon University,0
161,49,"University of California, Berkeley",University of Maryland,0
161,49,Carnegie Mellon University,University of Maryland,0
161,51,"University of California, Berkeley",Carnegie Mellon University,0
161,51,"University of California, Berkeley",University of Maryland,0
161,51,Carnegie Mellon University,University of Maryland,0
162,23,University of Pennsylvania,New York University,2
162,24,University of Pennsylvania,New York University,0
162,25,University of Pennsylvania,New York University,2
162,26,University of Pennsylvania,New York University,2
162,27,University of Pennsylvania,New York University,0
162,28,University of Pennsylvania,New York University,1
162,29,University of Pennsylvania,New York University,2
162,30,University of Pennsylvania,New York University,1
162,31,University of Pennsylvania,New York University,0
162,32,University of Pennsylvania,New York University,2
161,27,"University of California, Berkeley",Carnegie Mellon University,3
161,27,"University of California, Berkeley",University of Maryland,2
161,27,Carnegie Mellon University,University of Maryland,0
161,28,"University of California, Berkeley",Carnegie Mellon University,1
161,28,"University of California, Berkeley",University of Maryland,1
161,28,Carnegie Mellon University,University of Maryland,0
161,29,"University of California, Berkeley",Carnegie Mellon University,0
161,29,"University of California, Berkeley",University of Maryland,2
161,29,Carnegie Mellon University,University of Maryland,2
161,30,"University of California, Berkeley",Carnegie Mellon University,2
161,30,"University of California, Berkeley",University of Maryland,2
161,30,Carnegie Mellon University,University of Maryland,0
161,31,"University of California, Berkeley",Carnegie Mellon University,0
161,31,"University of California, Berkeley",University of Maryland,0
161,31,Carnegie Mellon University,University of Maryland,0
161,32,"University of California, Berkeley",Carnegie Mellon University,2
161,32,"University of California, Berkeley",University of Maryland,2
161,32,Carnegie Mellon University,University of Maryland,0
161,33,"University of California, Berkeley",Carnegie Mellon University,2
161,33,"University of California, Berkeley",University of Maryland,0
161,33,Carnegie Mellon University,University of Maryland,1
161,34,"University of California, Berkeley",Carnegie Mellon University,1
161,34,"University of California, Berkeley",University of Maryland,0
161,34,Carnegie Mellon University,University of Maryland,0
161,35,"University of California, Berkeley",Carnegie Mellon University,1
161,35,"University of California, Berkeley",University of Maryland,1
161,35,Carnegie Mellon University,University of Maryland,0
161,37,"University of California, Berkeley",Carnegie Mellon University,0
161,37,"University of California, Berkeley",University of Maryland,0
161,37,Carnegie Mellon University,University of Maryland,0
162,13,University of Pennsylvania,New York University,2
162,14,University of Pennsylvania,New York University,1
162,15,University of Pennsylvania,New York University,2
162,16,University of Pennsylvania,New York University,1
162,17,University of Pennsylvania,New York University,2
162,18,University of Pennsylvania,New York University,1
162,19,University of Pennsylvania,New York University,2
162,20,University of Pennsylvania,New York University,2
162,21,University of Pennsylvania,New York University,2
162,22,University of Pennsylvania,New York University,1
161,14,"University of California, Berkeley",Carnegie Mellon University,0
161,14,"University of California, Berkeley",University of Maryland,0
161,14,Carnegie Mellon University,University of Maryland,1
161,16,"University of California, Berkeley",Carnegie Mellon University,0
161,16,"University of California, Berkeley",University of Maryland,0
161,16,Carnegie Mellon University,University of Maryland,1
161,17,"University of California, Berkeley",Carnegie Mellon University,1
161,17,"University of California, Berkeley",University of Maryland,0
161,17,Carnegie Mellon University,University of Maryland,2
161,19,"University of California, Berkeley",Carnegie Mellon University,1
161,19,"University of California, Berkeley",University of Maryland,3
161,19,Carnegie Mellon University,University of Maryland,2
161,20,"University of California, Berkeley",Carnegie Mellon University,2
161,20,"University of California, Berkeley",University of Maryland,0
161,20,Carnegie Mellon University,University of Maryland,0
161,21,"University of California, Berkeley",Carnegie Mellon University,2
161,21,"University of California, Berkeley",University of Maryland,0
161,21,Carnegie Mellon University,University of Maryland,0
161,23,"University of California, Berkeley",Carnegie Mellon University,0
161,23,"University of California, Berkeley",University of Maryland,1
161,23,Carnegie Mellon University,University of Maryland,1
161,24,"University of California, Berkeley",Carnegie Mellon University,0
161,24,"University of California, Berkeley",University of Maryland,0
161,24,Carnegie Mellon University,University of Maryland,0
161,25,"University of California, Berkeley",Carnegie Mellon University,0
161,25,"University of California, Berkeley",University of Maryland,0
161,25,Carnegie Mellon University,University of Maryland,0
161,26,"University of California, Berkeley",Carnegie Mellon University,2
161,26,"University of California, Berkeley",University of Maryland,2
161,26,Carnegie Mellon University,University of Maryland,0
162,1,University of Pennsylvania,New York University,1
162,3,University of Pennsylvania,New York University,1
162,4,University of Pennsylvania,New York University,1
162,5,University of Pennsylvania,New York University,0
162,6,University of Pennsylvania,New York University,1
162,8,University of Pennsylvania,New York University,2
162,9,University of Pennsylvania,New York University,3
162,10,University of Pennsylvania,New York University,1
162,11,University of Pennsylvania,New York University,0
162,12,University of Pennsylvania,New York University,1
159,29,Cornell University,Virginia Tech,1
159,30,Cornell University,Virginia Tech,2
159,32,Cornell University,Virginia Tech,0
159,33,Cornell University,Virginia Tech,2
159,34,Cornell University,Virginia Tech,0
159,35,Cornell University,Virginia Tech,0
159,37,Cornell University,Virginia Tech,0
159,38,Cornell University,Virginia Tech,2
159,39,Cornell University,Virginia Tech,2
159,40,Cornell University,Virginia Tech,2
161,1,"University of California, Berkeley",Carnegie Mellon University,0
161,1,"University of California, Berkeley",University of Maryland,2
161,1,Carnegie Mellon University,University of Maryland,2
161,2,"University of California, Berkeley",Carnegie Mellon University,0
161,2,"University of California, Berkeley",University of Maryland,0
161,2,Carnegie Mellon University,University of Maryland,0
161,4,"University of California, Berkeley",Carnegie Mellon University,0
161,4,"University of California, Berkeley",University of Maryland,0
161,4,Carnegie Mellon University,University of Maryland,0
161,5,"University of California, Berkeley",Carnegie Mellon University,0
161,5,"University of California, Berkeley",University of Maryland,0
161,5,Carnegie Mellon University,University of Maryland,0
161,6,"University of California, Berkeley",Carnegie Mellon University,0
161,6,"University of California, Berkeley",University of Maryland,2
161,6,Carnegie Mellon University,University of Maryland,2
161,7,"University of California, Berkeley",Carnegie Mellon University,0
161,7,"University of California, Berkeley",University of Maryland,2
161,7,Carnegie Mellon University,University of Maryland,2
161,9,"University of California, Berkeley",Carnegie Mellon University,0
161,9,"University of California, Berkeley",University of Maryland,2
161,9,Carnegie Mellon University,University of Maryland,2
161,10,"University of California, Berkeley",Carnegie Mellon University,0
161,10,"University of California, Berkeley",University of Maryland,0
161,10,Carnegie Mellon University,University of Maryland,2
161,11,"University of California, Berkeley",Carnegie Mellon University,0
161,11,"University of California, Berkeley",University of Maryland,2
161,11,Carnegie Mellon University,University of Maryland,0
161,13,"University of California, Berkeley",Carnegie Mellon University,0
161,13,"University of California, Berkeley",University of Maryland,0
161,13,Carnegie Mellon University,University of Maryland,0
158,25,University of Rochester,Emory University,0
158,26,University of Rochester,Emory University,0
158,27,University of Rochester,Emory University,3
158,28,University of Rochester,Emory University,1
158,29,University of Rochester,Emory University,3
158,30,University of Rochester,Emory University,0
158,31,University of Rochester,Emory University,3
158,32,University of Rochester,Emory University,3
158,33,University of Rochester,Emory University,3
158,34,University of Rochester,Emory University,3
159,2,Cornell University,Virginia Tech,0
159,3,Cornell University,Virginia Tech,1
159,4,Cornell University,Virginia Tech,0
159,6,Cornell University,Virginia Tech,1
159,8,Cornell University,Virginia Tech,3
159,9,Cornell University,Virginia Tech,0
159,12,Cornell University,Virginia Tech,0
159,13,Cornell University,Virginia Tech,3
159,14,Cornell University,Virginia Tech,2
159,15,Cornell University,Virginia Tech,2
157,44,Vassar College,Kenyon College,1
157,45,Vassar College,Kenyon College,1
157,46,Vassar College,Kenyon College,1
157,47,Vassar College,Kenyon College,3
157,48,Vassar College,Kenyon College,2
157,49,Vassar College,Kenyon College,1
157,50,Vassar College,Kenyon College,3
157,51,Vassar College,Kenyon College,1
157,52,Vassar College,Kenyon College,3
157,53,Vassar College,Kenyon College,2
158,15,University of Rochester,Emory University,2
158,16,University of Rochester,Emory University,1
158,17,University of Rochester,Emory University,2
158,18,University of Rochester,Emory University,3
158,19,University of Rochester,Emory University,1
158,20,University of Rochester,Emory University,3
158,21,University of Rochester,Emory University,1
158,22,University of Rochester,Emory University,2
158,23,University of Rochester,Emory University,3
158,24,University of Rochester,Emory University,3
157,33,Vassar College,Kenyon College,3
157,34,Vassar College,Kenyon College,3
157,35,Vassar College,Kenyon College,0
157,36,Vassar College,Kenyon College,1
157,37,Vassar College,Kenyon College,2
157,38,Vassar College,Kenyon College,1
157,39,Vassar College,Kenyon College,1
157,40,Vassar College,Kenyon College,1
157,42,Vassar College,Kenyon College,1
157,43,Vassar College,Kenyon College,2
158,4,University of Rochester,Emory University,0
158,5,University of Rochester,Emory University,1
158,6,University of Rochester,Emory University,3
158,7,University of Rochester,Emory University,0
158,8,University of Rochester,Emory University,0
158,9,University of Rochester,Emory University,0
158,10,University of Rochester,Emory University,3
158,11,University of Rochester,Emory University,2
158,13,University of Rochester,Emory University,2
158,14,University of Rochester,Emory University,0
156,84,University of Georgia,Indiana University,1
156,85,University of Georgia,Indiana University,0
156,86,University of Georgia,Indiana University,1
156,87,University of Georgia,Indiana University,0
156,88,University of Georgia,Indiana University,2
156,89,University of Georgia,Indiana University,1
156,90,University of Georgia,Indiana University,1
156,91,University of Georgia,Indiana University,0
156,92,University of Georgia,Indiana University,2
156,93,University of Georgia,Indiana University,1
157,13,Vassar College,Kenyon College,0
157,14,Vassar College,Kenyon College,0
157,15,Vassar College,Kenyon College,1
157,16,Vassar College,Kenyon College,1
157,17,Vassar College,Kenyon College,0
157,18,Vassar College,Kenyon College,1
157,19,Vassar College,Kenyon College,2
157,20,Vassar College,Kenyon College,0
157,21,Vassar College,Kenyon College,1
157,22,Vassar College,Kenyon College,0
156,94,University of Georgia,Indiana University,1
156,95,University of Georgia,Indiana University,2
156,96,University of Georgia,Indiana University,3
156,97,University of Georgia,Indiana University,2
156,98,University of Georgia,Indiana University,3
156,99,University of Georgia,Indiana University,1
156,100,University of Georgia,Indiana University,3
156,101,University of Georgia,Indiana University,0
156,102,University of Georgia,Indiana University,1
156,103,University of Georgia,Indiana University,1
157,23,Vassar College,Kenyon College,1
157,24,Vassar College,Kenyon College,0
157,25,Vassar College,Kenyon College,0
157,26,Vassar College,Kenyon College,1
157,27,Vassar College,Kenyon College,1
157,28,Vassar College,Kenyon College,0
157,29,Vassar College,Kenyon College,0
157,30,Vassar College,Kenyon College,0
157,31,Vassar College,Kenyon College,0
157,32,Vassar College,Kenyon College,1
156,71,University of Georgia,Indiana University,1
156,72,University of Georgia,Indiana University,2
156,73,University of Georgia,Indiana University,1
156,74,University of Georgia,Indiana University,1
156,75,University of Georgia,Indiana University,3
156,76,University of Georgia,Indiana University,1
156,79,University of Georgia,Indiana University,1
156,80,University of Georgia,Indiana University,2
156,81,University of Georgia,Indiana University,3
156,83,University of Georgia,Indiana University,1
157,1,Vassar College,Kenyon College,1
157,2,Vassar College,Kenyon College,1
157,3,Vassar College,Kenyon College,1
157,4,Vassar College,Kenyon College,2
157,5,Vassar College,Kenyon College,1
157,6,Vassar College,Kenyon College,1
157,9,Vassar College,Kenyon College,2
157,10,Vassar College,Kenyon College,1
157,11,Vassar College,Kenyon College,1
157,12,Vassar College,Kenyon College,2
154,66,Pennsylvania State University,Rutgers University,0
154,66,Pennsylvania State University,Virginia Tech,0
154,66,Rutgers University,Virginia Tech,0
154,67,Pennsylvania State University,Rutgers University,0
154,67,Pennsylvania State University,Virginia Tech,0
154,67,Rutgers University,Virginia Tech,0
154,68,Pennsylvania State University,Rutgers University,0
154,68,Pennsylvania State University,Virginia Tech,0
154,68,Rutgers University,Virginia Tech,0
154,69,Pennsylvania State University,Rutgers University,0
154,69,Pennsylvania State University,Virginia Tech,0
154,69,Rutgers University,Virginia Tech,0
156,61,University of Georgia,Indiana University,2
156,62,University of Georgia,Indiana University,3
156,63,University of Georgia,Indiana University,1
156,64,University of Georgia,Indiana University,2
156,65,University of Georgia,Indiana University,1
156,66,University of Georgia,Indiana University,1
156,67,University of Georgia,Indiana University,0
156,68,University of Georgia,Indiana University,2
156,69,University of Georgia,Indiana University,1
156,70,University of Georgia,Indiana University,3
161,52,"University of California, Berkeley",Carnegie Mellon University,0
161,52,"University of California, Berkeley",University of Maryland,0
161,52,Carnegie Mellon University,University of Maryland,0
161,54,"University of California, Berkeley",Carnegie Mellon University,0
161,54,"University of California, Berkeley",University of Maryland,0
161,54,Carnegie Mellon University,University of Maryland,0
161,55,"University of California, Berkeley",Carnegie Mellon University,0
161,55,"University of California, Berkeley",University of Maryland,0
161,55,Carnegie Mellon University,University of Maryland,0
169,70,Brown University,"University of California, Berkeley",0
169,70,Brown University,Duke University,0
169,70,"University of California, Berkeley",Duke University,0
169,71,Brown University,"University of California, Berkeley",0
169,71,Brown University,Duke University,0
169,71,"University of California, Berkeley",Duke University,0
169,72,Brown University,"University of California, Berkeley",0
169,72,Brown University,Duke University,0
169,72,"University of California, Berkeley",Duke University,0
154,56,Pennsylvania State University,Rutgers University,0
154,56,Pennsylvania State University,Virginia Tech,2
154,56,Rutgers University,Virginia Tech,2
154,57,Pennsylvania State University,Rutgers University,0
154,57,Pennsylvania State University,Virginia Tech,1
154,57,Rutgers University,Virginia Tech,2
154,58,Pennsylvania State University,Rutgers University,0
154,58,Pennsylvania State University,Virginia Tech,0
154,58,Rutgers University,Virginia Tech,2
154,59,Pennsylvania State University,Rutgers University,1
154,59,Pennsylvania State University,Virginia Tech,0
154,59,Rutgers University,Virginia Tech,2
154,60,Pennsylvania State University,Rutgers University,1
154,60,Pennsylvania State University,Virginia Tech,3
154,60,Rutgers University,Virginia Tech,0
154,61,Pennsylvania State University,Rutgers University,2
154,61,Pennsylvania State University,Virginia Tech,0
154,61,Rutgers University,Virginia Tech,2
154,62,Pennsylvania State University,Rutgers University,2
154,62,Pennsylvania State University,Virginia Tech,0
154,62,Rutgers University,Virginia Tech,2
154,63,Pennsylvania State University,Rutgers University,3
154,63,Pennsylvania State University,Virginia Tech,0
154,63,Rutgers University,Virginia Tech,0
154,64,Pennsylvania State University,Rutgers University,1
154,64,Pennsylvania State University,Virginia Tech,3
154,64,Rutgers University,Virginia Tech,2
154,65,Pennsylvania State University,Rutgers University,0
154,65,Pennsylvania State University,Virginia Tech,0
154,65,Rutgers University,Virginia Tech,0
156,51,University of Georgia,Indiana University,1
156,52,University of Georgia,Indiana University,1
156,53,University of Georgia,Indiana University,2
156,54,University of Georgia,Indiana University,3
156,55,University of Georgia,Indiana University,2
